N	x0	y0	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5	x6	y6	x7	y7	x8	y8	x9	y9	x10	y10	x11	y11	x12	y12	x13	y13	x14	y14	x15	y15	x16	y16	x17	y17	x18	y18	x19	y19	x^2	y^2	x^2+y^2
757	-4.030667159e-01	1.057706223e+00	1.972858993e-02	4.784109297e-01	-6.339688137e-01	-9.138516310e-01	1.549766595e-01	1.927154891e-01	3.691495317e-01	6.961790983e-01	4.971078923e-02	7.892345817e-01	-1.879034187e+00	1.672415463e+00	-1.630671985e+00	-8.040490890e-01	-8.544299555e-02	1.595737467e-01	3.414243974e-01	-3.801533156e-01	-4.708314715e-01	9.354580236e-01	1.135372495e+00	7.055303828e-01	1.509321465e+00	-3.414051227e-02	-1.203367830e+00	-3.031242816e-01	-3.256452283e-01	-5.193512724e-01	4.298493741e-01	7.784296931e-01	2.760443991e+00	1.821580525e-01	4.748253496e-01	-5.103484671e-01	7.030255956e-01	1.511854571e-01	-1.239940677e+00	1.417037416e+00	1.122309109e+00	5.803480652e-01	1.702657175e+00
758	-3.179404928e-01	-8.258632165e-01	1.972858993e-02	4.784109297e-01	-5.198054716e-01	-1.170560538e+00	1.787802385e+00	-5.053208234e-01	3.691495317e-01	6.961790983e-01	-2.426496270e-01	4.877188791e-01	-1.879034187e+00	1.672415463e+00	-1.630671985e+00	-8.040490890e-01	-8.544299555e-02	1.595737467e-01	3.414243974e-01	-3.801533156e-01	-4.708314715e-01	9.354580236e-01	1.763808058e+00	-1.177964121e+00	1.509321465e+00	-3.414051227e-02	-1.203367830e+00	-3.031242816e-01	-3.256452283e-01	-5.193512724e-01	9.208649568e-01	-3.226716366e-01	2.695082719e+00	-1.447383609e-01	-9.055109804e-01	-8.230472859e-01	7.030255956e-01	1.511854571e-01	5.287142325e-01	-1.998942152e-01	1.347344039e+00	5.181608275e-01	1.865504867e+00
759	5.190596007e-01	-9.652904215e-01	7.679297436e-01	1.295200091e+00	-1.553548428e+00	-1.688427419e+00	1.450887398e+00	-1.035501762e+00	8.565830788e-01	1.918060184e-01	-2.426496270e-01	4.877188791e-01	-9.589989880e-01	2.504008054e+00	7.872692818e-02	1.063481960e+00	-8.544299555e-02	1.595737467e-01	-1.514219191e+00	-1.581944733e+00	-4.708314715e-01	9.354580236e-01	1.763808058e+00	-1.177964121e+00	4.925997822e-01	5.245387290e-01	-1.020503796e+00	-1.107299674e+00	-3.256452283e-01	-5.193512724e-01	9.208649568e-01	-3.226716366e-01	2.453711985e+00	1.537329270e+00	-1.432953924e+00	-1.565940588e-01	9.765791298e-01	-2.345650365e-01	-4.122659600e-01	3.460107868e-01	1.208246341e+00	1.171826344e+00	2.380072685e+00
760	5.190596007e-01	-9.652904215e-01	-1.645209509e-01	7.963789800e-01	-1.553548428e+00	-1.688427419e+00	1.450887398e+00	-1.035501762e+00	8.565830788e-01	1.918060184e-01	-1.790836427e-01	1.041216307e+00	-1.362071537e+00	3.463675697e+00	7.872692818e-02	1.063481960e+00	-8.544299555e-02	1.595737467e-01	-1.514219191e+00	-1.581944733e+00	-4.708314715e-01	9.354580236e-01	1.589183318e+00	-2.495967645e+00	5.439000834e-01	1.287024595e-01	-1.020503796e+00	-1.107299674e+00	-5.035029372e-01	8.261341154e-01	-5.184147289e-01	5.036508039e-01	1.185227519e+00	1.189037962e-01	-1.709700241e+00	-2.319546392e-01	-3.449258777e-01	2.307734012e-01	2.487751394e-01	-7.362320388e-01	9.428945954e-01	1.610652153e+00	2.553546748e+00
761	5.190596007e-01	-9.652904215e-01	-1.645209509e-01	7.963789800e-01	8.506774068e-03	-2.426648237e+00	-7.408986964e-02	-3.284389592e-01	5.999486696e-01	-6.271007511e-02	-1.790836427e-01	1.041216307e+00	-1.869691659e+00	2.892286677e+00	-2.456690954e-03	8.103951318e-01	-8.544299555e-02	1.595737467e-01	-1.433976102e+00	-1.936340962e+00	-4.708314715e-01	9.354580236e-01	1.631460132e+00	-2.549561104e+00	5.439000834e-01	1.287024595e-01	1.886916792e-01	-5.589473488e-01	-5.035029372e-01	8.261341154e-01	-7.101099031e-01	1.082858833e+00	-1.460838463e-01	-8.312053893e-01	-2.839217690e-01	2.682767202e-02	6.566573320e-01	-1.602214881e-01	-1.646564022e+00	-3.015182741e-01	6.735136753e-01	1.590756129e+00	2.264269805e+00
762	4.570667241e-01	-1.679568776e+00	-1.645209509e-01	7.963789800e-01	8.506774068e-03	-2.426648237e+00	-7.408986964e-02	-3.284389592e-01	-6.066527033e-01	1.188015990e+00	8.409884233e-01	-2.075704035e-01	-1.869691659e+00	2.892286677e+00	-1.816163411e+00	1.441545471e+00	-8.544299555e-02	1.595737467e-01	-1.433976102e+00	-1.936340962e+00	-4.708314715e-01	9.354580236e-01	1.631460132e+00	-2.549561104e+00	5.439000834e-01	1.287024595e-01	1.886916792e-01	-5.589473488e-01	-7.855089585e-01	-2.490658949e-01	-1.161046923e+00	-6.156349223e-01	1.566189297e+00	-5.648386472e-02	-2.839217690e-01	2.682767202e-02	6.566573320e-01	-1.602214881e-01	-1.646564022e+00	-3.015182741e-01	1.051518761e+00	1.669512611e+00	2.721031372e+00
763	4.570667241e-01	-1.679568776e+00	-1.645209509e-01	7.963789800e-01	9.895679677e-01	-1.931166324e+00	-7.408986964e-02	-3.284389592e-01	-6.066527033e-01	1.188015990e+00	1.070235712e+00	-4.483947194e-01	-2.056274831e+00	1.988919376e+00	-1.647768518e+00	6.545242071e-01	-1.699371229e+00	-7.322469003e-01	3.997133560e-02	-1.501762569e+00	-4.708314715e-01	9.354580236e-01	1.631460132e+00	-2.549561104e+00	5.439000834e-01	1.287024595e-01	1.886916792e-01	-5.589473488e-01	-1.367388704e+00	1.298044300e+00	-1.167661430e+00	-1.585659429e+00	1.566189297e+00	-5.648386472e-02	-2.839217690e-01	2.682767202e-02	2.085275841e-01	-2.768940561e-01	-1.646564022e+00	-3.015182741e-01	1.215159471e+00	1.407781161e+00	2.622940632e+00
764	1.786803063e+00	-6.009170442e-01	-6.069832161e-01	9.330864455e-01	2.335781432e+00	-1.321467573e+00	-7.408986964e-02	-3.284389592e-01	-6.066527033e-01	1.188015990e+00	-5.936772142e-01	-1.632939521e+00	-1.656351142e+00	1.306351982e+00	-1.647768518e+00	6.545242071e-01	-1.327220548e+00	-7.957495130e-01	3.997133560e-02	-1.501762569e+00	-4.708314715e-01	9.354580236e-01	4.616707958e-01	-1.998934426e+00	5.828496289e-01	1.153712744e+00	7.474152751e-01	1.085282515e-01	-2.160140762e+00	3.142116034e-01	-3.624395304e-01	-2.118735172e-02	6.643100823e-01	2.595534002e-01	-2.839217690e-01	2.682767202e-02	2.085275841e-01	-2.768940561e-01	-1.646564022e+00	-3.015182741e-01	1.318600137e+00	9.367870230e-01	2.255387160e+00
765	1.205763951e+00	-1.252772226e-01	-6.069832161e-01	9.330864455e-01	2.335781432e+00	-1.321467573e+00	-7.408986964e-02	-3.284389592e-01	9.926441076e-01	-6.304832687e-01	7.565847224e-01	-1.380570420e+00	2.009483121e-01	-6.171796399e-02	-2.187298750e+00	-4.300976790e-01	-6.902091665e-01	8.545391687e-01	-4.854543098e-01	-1.130585504e+00	-4.708314715e-01	9.354580236e-01	-3.227888679e-01	-4.125020213e-01	5.828496289e-01	1.153712744e+00	7.522293756e-01	1.219115365e+00	-8.314528930e-01	-1.028772116e+00	1.057471825e+00	4.289549428e-01	6.643100823e-01	2.595534002e-01	-2.839217690e-01	2.682767202e-02	2.085275841e-01	-2.768940561e-01	-1.646564022e+00	-3.015182741e-01	1.034785372e+00	6.290905905e-01	1.663875963e+00
766	3.836241965e-01	-1.028129247e+00	1.116728595e+00	1.574926448e-01	1.562537502e+00	-1.232199732e+00	-9.981023976e-01	3.930029693e-01	-1.710568188e-02	-6.951952939e-01	7.565847224e-01	-1.380570420e+00	1.812549050e-01	-4.488110862e-01	-2.187298750e+00	-4.300976790e-01	-3.925029881e-01	-1.977206571e-01	-4.854543098e-01	-1.130585504e+00	-5.485528847e-01	1.871666126e+00	1.250940145e+00	1.251018476e+00	-4.864068283e-01	3.604364754e-01	7.522293756e-01	1.219115365e+00	4.312901481e-01	-1.106480546e+00	4.595128476e-01	1.532429947e+00	6.643100823e-01	2.595534002e-01	6.774544201e-01	2.764378176e-01	-1.735094929e-01	8.259520628e-01	-1.800967276e+00	4.298477140e-02	8.925377632e-01	8.966216969e-01	1.789159460e+00
767	-4.644694972e-01	-1.138838914e+00	1.116728595e+00	1.574926448e-01	1.562537502e+00	-1.232199732e+00	-1.572905639e+00	-7.250670299e-01	-4.427517583e-01	8.711984847e-01	-8.021237043e-01	-1.393097346e+00	1.812549050e-01	-4.488110862e-01	-6.656505010e-01	-8.796979940e-02	1.197374198e+00	-7.318569121e-01	-4.854543098e-01	-1.130585504e+00	-9.336748545e-01	5.267208400e-01	1.250940145e+00	1.251018476e+00	-4.864068283e-01	3.604364754e-01	1.644844921e+00	1.008593911e+00	1.012190051e+00	-1.218118928e-01	4.595128476e-01	1.532429947e+00	6.643100823e-01	2.595534002e-01	6.774544201e-01	2.764378176e-01	-1.735094929e-01	8.259520628e-01	-1.800967276e+00	4.298477140e-02	1.007567241e+00	7.134589904e-01	1.721026231e+00
768	-4.644694972e-01	-1.138838914e+00	1.507691861e+00	8.771089031e-01	1.562537502e+00	-1.232199732e+00	-9.331789873e-01	9.607604549e-01	-4.427517583e-01	8.711984847e-01	-8.021237043e-01	-1.393097346e+00	1.812549050e-01	-4.488110862e-01	-2.986625277e-01	4.788973956e-01	1.197374198e+00	-7.318569121e-01	-4.854543098e-01	-1.130585504e+00	3.178364389e-01	1.677028135e+00	-4.380942934e-01	-3.507894045e-01	1.809790931e-01	-4.843821207e-01	3.656426163e-01	1.855452932e+00	-6.592776809e-01	9.200168385e-01	4.595128476e-01	1.532429947e+00	6.643100823e-01	2.595534002e-01	-5.315056994e-01	-1.162890426e-01	-1.735094929e-01	8.259520628e-01	-1.800967276e+00	4.298477140e-02	6.767328371e-01	1.001224325e+00	1.677957162e+00
769	-4.644694972e-01	-1.138838914e+00	1.507691861e+00	8.771089031e-01	1.562537502e+00	-1.232199732e+00	-9.331789873e-01	9.607604549e-01	1.494123116e-01	1.172721676e+00	-8.021237043e-01	-1.393097346e+00	4.323127581e-01	1.080525315e+00	-2.986625277e-01	4.788973956e-01	1.197374198e+00	-7.318569121e-01	-4.854543098e-01	-1.130585504e+00	3.178364389e-01	1.677028135e+00	-4.380942934e-01	-3.507894045e-01	-2.288902187e-01	2.420944383e-01	2.511327505e-01	8.813785009e-02	7.849638711e-01	-1.122182115e-01	-9.111308747e-01	7.233892697e-01	6.643100823e-01	2.595534002e-01	-9.524649944e-01	4.208396197e-01	-1.616217310e-01	-7.764335249e-01	-1.800967276e+00	4.298477140e-02	7.442619503e-01	7.710636630e-01	1.515325613e+00
770	-9.157880329e-01	-1.649469177e+00	1.507691861e+00	8.771089031e-01	1.562537502e+00	-1.232199732e+00	-9.331789873e-01	9.607604549e-01	8.077160666e-01	-3.160689877e-01	-8.021237043e-01	-1.393097346e+00	4.323127581e-01	1.080525315e+00	-2.986625277e-01	4.788973956e-01	1.197374198e+00	-7.318569121e-01	-4.854543098e-01	-1.130585504e+00	3.178364389e-01	1.677028135e+00	-1.299933526e+00	3.172271253e-01	1.662705445e-01	-6.909585223e-01	9.827385794e-02	-2.112696318e-01	-6.080336369e-01	-4.213348407e-01	6.753988299e-01	9.281344174e-01	-3.560581807e-01	3.301572398e-01	-1.885191149e-01	-1.407645574e-01	2.869719530e-01	-4.623852650e-01	-7.882315596e-01	8.921781182e-01	6.592709591e-01	8.397726462e-01	1.499043605e+00
771	-8.153979527e-01	-1.593391651e+00	1.834525676e+00	-8.269600371e-01	7.585000293e-01	-1.890007326e+00	-9.331789873e-01	9.607604549e-01	-5.760332309e-01	-9.905118433e-01	-1.822939479e-01	2.856177411e-01	-1.367921477e+00	1.437387031e-01	-2.986625277e-01	4.788973956e-01	1.197374198e+00	-7.318569121e-01	-4.425436974e-01	-1.931922206e+00	1.278492163e-01	5.617776809e-01	-1.299933526e+00	3.172271253e-01	5.774481383e-02	-6.829139512e-01	-1.014082179e-01	-8.679185453e-01	8.272653013e-01	2.479191661e-01	-5.085010073e-01	-7.642961458e-02	1.662438498e-01	6.603839030e-01	-1.885191149e-01	-1.407645574e-01	2.869719530e-01	-4.623852650e-01	-3.524421380e-01	2.604985998e+00	6.181992001e-01	1.122872065e+00	1.741071265e+00
772	8.645968495e-01	7.924994588e-02	1.962583016e+00	6.327484255e-01	7.585000293e-01	-1.890007326e+00	-2.404187199e-01	9.825743897e-01	-5.760332309e-01	-9.905118433e-01	-1.822939479e-01	2.856177411e-01	-1.367921477e+00	1.437387031e-01	-2.986625277e-01	4.788973956e-01	1.197374198e+00	-7.318569121e-01	-4.425436974e-01	-1.931922206e+00	7.963625899e-01	-3.339514945e-01	-1.299933526e+00	3.172271253e-01	5.774481383e-02	-6.829139512e-01	-1.014082179e-01	-8.679185453e-01	2.017562092e-03	3.091660851e-01	-5.979235209e-01	1.799383760e+00	1.662438498e-01	6.603839030e-01	-9.692194556e-01	2.861055447e-02	2.869719530e-01	-4.623852650e-01	-3.524421380e-01	2.604985998e+00	6.528066986e-01	1.136335894e+00	1.789142593e+00
773	2.819389037e-01	-5.284589648e-02	1.962583016e+00	6.327484255e-01	4.011036493e-01	-8.509656183e-01	8.981573732e-01	2.309719243e-01	-9.137379777e-01	4.058084330e-01	-1.822939479e-01	2.856177411e-01	-2.028352719e+00	7.585333608e-02	-4.503700523e-02	-4.369469689e-01	1.697994976e+00	1.563603013e-03	-2.247458900e-01	-8.041735786e-01	7.963625899e-01	-3.339514945e-01	4.468070070e-01	-1.014633723e+00	5.774481383e-02	-6.829139512e-01	-1.014082179e-01	-8.679185453e-01	6.402753283e-01	1.074427240e-01	-2.269530905e+00	4.940859152e-01	1.662438498e-01	6.603839030e-01	-9.692194556e-01	2.861055447e-02	2.176071481e-02	-4.676662001e-01	-3.524421380e-01	2.604985998e+00	1.015838235e+00	6.164099499e-01	1.632248185e+00
774	-8.949837831e-01	-1.592443051e+00	1.962583016e+00	6.327484255e-01	4.011036493e-01	-8.509656183e-01	8.981573732e-01	2.309719243e-01	7.680857294e-01	-1.383146605e+00	-1.822939479e-01	2.856177411e-01	-2.740587640e+00	-4.564657123e-01	-4.503700523e-02	-4.369469689e-01	9.813691362e-01	1.671071644e+00	-2.247458900e-01	-8.041735786e-01	7.963625899e-01	-3.339514945e-01	4.468070070e-01	-1.014633723e+00	1.576645663e-01	-9.316337310e-01	-1.014082179e-01	-8.679185453e-01	-1.140096429e+00	-1.400678442e+00	-2.269530905e+00	4.940859152e-01	1.662438498e-01	6.603839030e-01	2.765209944e-01	-8.116469328e-01	2.176071481e-02	-4.676662001e-01	1.060823532e-01	2.626110371e+00	1.110266028e+00	1.136258118e+00	2.246524146e+00
775	-8.949837831e-01	-1.592443051e+00	1.962583016e+00	6.327484255e-01	3.857248915e-01	-9.217480672e-01	2.126862806e-02	-1.238168219e+00	7.680857294e-01	-1.383146605e+00	4.468494927e-01	-1.100576140e+00	-1.127920977e+00	-1.767863446e+00	1.128672000e+00	2.903073122e-01	9.813691362e-01	1.671071644e+00	-3.231162482e-01	-1.114783188e+00	7.963625899e-01	-3.339514945e-01	1.308889033e+00	-1.402026714e+00	-8.050145753e-01	-2.799666492e-01	7.012388603e-01	-7.784756045e-01	-1.341014865e+00	-3.683706137e-02	-1.572279336e+00	1.204747451e-03	1.662438498e-01	6.603839030e-01	5.022161272e-01	4.645007211e-02	-1.061169321e+00	7.272285709e-01	1.060823532e-01	2.626110371e+00	9.189966641e-01	1.315733872e+00	2.234730537e+00
776	-8.949837831e-01	-1.592443051e+00	3.447871705e-01	-6.620261434e-01	3.857248915e-01	-9.217480672e-01	2.126862806e-02	-1.238168219e+00	-7.033643572e-01	-1.644751698e+00	4.468494927e-01	-1.100576140e+00	-1.127920977e+00	-1.767863446e+00	1.128672000e+00	2.903073122e-01	9.813691362e-01	1.671071644e+00	-1.533952340e+00	-2.636973079e+00	-6.719484321e-01	-1.037298602e+00	-5.602256875e-01	-1.013129925e+00	-1.061138983e+00	4.371196587e-01	7.012388603e-01	-7.784756045e-01	2.065826132e-01	-5.660199595e-01	-1.300425456e+00	1.449364550e+00	6.247929440e-02	8.895009800e-01	-1.322838010e+00	-3.844146574e-02	4.686374843e-02	-3.609800630e-01	6.712936257e-01	2.131966544e+00	6.974622511e-01	1.650893442e+00	2.348355693e+00
777	-8.949837831e-01	-1.592443051e+00	6.152100524e-01	-4.646496968e-01	3.857248915e-01	-9.217480672e-01	4.072567213e-01	-5.362856790e-01	-6.829461789e-01	-4.764282332e-01	4.468494927e-01	-1.100576140e+00	-1.215830106e+00	-1.056592596e+00	-4.720107162e-01	1.615892813e+00	-3.149968699e-02	2.384760733e+00	-2.179817808e+00	-1.097900078e+00	-6.719484321e-01	-1.037298602e+00	1.137003872e-01	-2.137592483e+00	4.352777751e-02	-2.286433345e-01	2.187651445e-01	-5.142163677e-01	-6.905072079e-01	4.453568316e-01	5.920251578e-03	8.016682724e-01	-3.146774272e-01	4.164817699e-01	-1.322838010e+00	-3.844146574e-02	1.601509499e-01	-1.429855141e-01	-4.725889531e-02	1.819746552e+00	5.740840265e-01	1.312853587e+00	1.886937614e+00
778	-5.060489466e-01	-7.646462491e-01	1.429720143e+00	1.406446305e+00	-9.255855081e-01	-1.156342850e-01	7.570833587e-01	4.000090911e-01	-6.829461789e-01	-4.764282332e-01	-1.102141866e+00	-1.198346096e+00	-1.215830106e+00	-1.056592596e+00	-4.720107162e-01	1.615892813e+00	4.072931093e-01	1.375288337e+00	-2.013351280e+00	-9.496204809e-02	-6.719484321e-01	-1.037298602e+00	-6.558840911e-01	-1.343919003e+00	4.352777751e-02	-2.286433345e-01	2.187651445e-01	-5.142163677e-01	5.052640294e-01	-4.274575128e-01	5.362896347e-01	-8.010978379e-02	-3.146774272e-01	4.164817699e-01	3.956387466e-02	-9.499585448e-01	1.877368725e+00	1.361538220e-01	-9.779251121e-01	9.126415253e-01	8.693748501e-01	7.671187662e-01	1.636493616e+00
779	-6.646619766e-01	1.026158745e+00	1.429720143e+00	1.406446305e+00	-9.255855081e-01	-1.156342850e-01	1.110690169e+00	2.696753827e-01	-6.829461789e-01	-4.764282332e-01	-1.102141866e+00	-1.198346096e+00	-1.215830106e+00	-1.056592596e+00	-1.289173901e+00	7.542395278e-01	7.254407820e-01	1.883223764e+00	-2.013351280e+00	-9.496204809e-02	-6.719484321e-01	-1.037298602e+00	-6.558840911e-01	-1.343919003e+00	4.352777751e-02	-2.286433345e-01	1.492627077e+00	8.328879817e-02	1.012672486e+00	3.864678831e-01	6.272380170e-01	8.893514513e-01	-3.146774272e-01	4.164817699e-01	-3.350779975e-01	-9.559035853e-01	1.502139084e+00	1.651583931e+00	-9.779251121e-01	9.126415253e-01	1.096596449e+00	9.275249341e-01	2.024121383e+00
780	-6.646619766e-01	1.026158745e+00	1.429720143e+00	1.406446305e+00	6.882227755e-01	-1.239812791e+00	1.110690169e+00	2.696753827e-01	5.855653415e-01	1.396695207e+00	-1.102141866e+00	-1.198346096e+00	-1.159725972e+00	-5.144092816e-01	-1.289173901e+00	7.542395278e-01	7.254407820e-01	1.883223764e+00	-2.013351280e+00	-9.496204809e-02	4.167584984e-01	-1.399170960e-01	6.527344211e-01	-1.792584543e+00	4.352777751e-02	-2.286433345e-01	1.492627077e+00	8.328879817e-02	-3.683132307e-01	5.595308580e-01	-6.450618642e-01	-5.475143069e-02	-3.146774272e-01	4.164817699e-01	-3.350779975e-01	-9.559035853e-01	2.108052622e-01	4.041200226e-03	-9.779251121e-01	9.126415253e-01	8.965479211e-01	8.972575586e-01	1.793805480e+00
781	-1.482523523e+00	-1.728523498e-01	-1.257132602e-02	1.013723574e+00	6.882227755e-01	-1.239812791e+00	1.110690169e+00	2.696753827e-01	5.855653415e-01	1.396695207e+00	-1.102141866e+00	-1.198346096e+00	-6.050697093e-01	1.933951437e-01	-1.289173901e+00	7.542395278e-01	7.254407820e-01	1.883223764e+00	-2.013351280e+00	-9.496204809e-02	1.045305187e-01	4.442841171e-02	6.527344211e-01	-1.792584543e+00	4.352777751e-02	-2.286433345e-01	9.916322630e-01	6.634436141e-01	-3.683132307e-01	5.595308580e-01	-7.727183282e-02	9.923058308e-01	5.390249004e-01	-2.084984670e-01	4.450539208e-01	7.212460933e-01	7.508581484e-02	-1.032709910e+00	-9.779251121e-01	9.126415253e-01	7.542643511e-01	8.842289631e-01	1.638493314e+00
782	-1.482523523e+00	-1.728523498e-01	-1.257132602e-02	1.013723574e+00	6.882227755e-01	-1.239812791e+00	3.671058624e-01	1.048228795e+00	-7.375619236e-01	1.196750688e+00	-1.102141866e+00	-1.198346096e+00	1.548343549e-01	1.010032618e-01	-1.289173901e+00	7.542395278e-01	8.191061061e-02	8.716325163e-01	-2.264186229e+00	-1.677954794e+00	1.525402202e+00	1.434816897e+00	3.842286613e-01	-1.688895344e-01	4.352777751e-02	-2.286433345e-01	9.916322630e-01	6.634436141e-01	-5.657403845e-01	-1.986418122e-01	-7.727183282e-02	9.923058308e-01	5.390249004e-01	-2.084984670e-01	-4.109310289e-01	9.821969461e-01	7.508581484e-02	-1.032709910e+00	-9.779251121e-01	9.126415253e-01	8.295745355e-01	8.613703708e-01	1.690944906e+00
783	-1.285160477e+00	-4.921375008e-01	-1.257132602e-02	1.013723574e+00	7.140166774e-01	-9.217037347e-01	3.510400045e-01	8.293551889e-01	-7.375619236e-01	1.196750688e+00	1.222726532e-01	5.364825492e-01	3.466359830e-01	1.310965856e+00	-2.936366174e+00	-6.062925307e-01	8.191061061e-02	8.716325163e-01	-1.473023943e+00	-8.134046637e-01	-4.127292514e-02	5.259471877e-01	1.403685797e+00	-3.528132150e-01	4.352777751e-02	-2.286433345e-01	1.523750587e+00	-1.223890859e+00	-6.560431600e-01	-1.717389915e+00	-7.727183282e-02	9.923058308e-01	5.390249004e-01	-2.084984670e-01	-4.109310289e-01	9.821969461e-01	2.587596756e-01	3.738673864e-01	-9.779251121e-01	9.126415253e-01	9.988760941e-01	7.950538935e-01	1.793929988e+00
784	-1.285160477e+00	-4.921375008e-01	-1.257132602e-02	1.013723574e+00	7.140166774e-01	-9.217037347e-01	5.660214870e-01	2.231317498e-01	-7.375619236e-01	1.196750688e+00	1.222726532e-01	5.364825492e-01	3.466359830e-01	1.310965856e+00	-2.936366174e+00	-6.062925307e-01	-1.468735878e+00	-4.439041507e-01	-4.641353061e-01	-2.208966113e-02	-4.127292514e-02	5.259471877e-01	1.403685797e+00	-3.528132150e-01	1.052222088e+00	1.096632294e+00	1.523750587e+00	-1.223890859e+00	2.168985257e-01	-1.986479336e+00	-7.727183282e-02	9.923058308e-01	5.390249004e-01	-2.084984670e-01	6.947462881e-02	1.600864029e-01	2.587596756e-01	3.738673864e-01	-9.779251121e-01	9.126415253e-01	1.046433116e+00	7.623558769e-01	1.808788992e+00
785	-1.285160477e+00	-4.921375008e-01	-1.099357365e+00	2.000760157e+00	-1.178668774e+00	-1.486083095e+00	5.660214870e-01	2.231317498e-01	6.286304050e-01	-6.087827305e-01	-7.620522593e-01	-5.123223983e-01	-1.531266742e+00	2.199872215e+00	-2.019945115e+00	2.824518040e-01	-1.031242274e+00	-4.889013869e-01	-4.641353061e-01	-2.208966113e-02	-4.127292514e-02	5.259471877e-01	1.403685797e+00	-3.528132150e-01	-8.049506307e-02	1.519475038e+00	-7.334042914e-02	-3.325926177e-01	2.168985257e-01	-1.986479336e+00	6.057789209e-01	1.226323722e+00	5.390249004e-01	-2.084984670e-01	6.947462881e-02	1.600864029e-01	2.587596756e-01	3.738673864e-01	5.613129997e-01	4.875863158e-01	8.162457326e-01	1.050619880e+00	1.866865613e+00
786	-1.285160477e+00	-4.921375008e-01	-1.099357365e+00	2.000760157e+00	-1.178668774e+00	-1.486083095e+00	5.660214870e-01	2.231317498e-01	-4.435161994e-01	-5.767626029e-01	-2.315312679e-01	1.153980674e+00	-1.248881355e+00	2.051074386e+00	-7.139116010e-01	1.987721219e+00	-1.031242274e+00	-4.889013869e-01	7.177174223e-01	7.767173299e-01	-4.127292514e-02	5.259471877e-01	2.629244826e-01	-2.128220390e+00	-3.862354546e-01	5.407141082e-01	4.464848484e-02	-8.929153507e-01	2.168985257e-01	-1.986479336e+00	1.030357885e+00	7.249814518e-01	-9.877564865e-01	5.767319966e-01	9.700116539e-01	8.586709985e-02	2.587596756e-01	3.738673864e-01	5.613129997e-01	4.875863158e-01	6.048715944e-01	1.412643721e+00	2.017515315e+00
787	1.610412511e-01	1.020307788e+00	-1.099357365e+00	2.000760157e+00	-1.090534241e-01	-2.260898817e+00	-1.807152231e-01	1.219245524e+00	-4.435161994e-01	-5.767626029e-01	-2.315312679e-01	1.153980674e+00	-1.248881355e+00	2.051074386e+00	-1.337772814e+00	9.523175765e-01	6.660787136e-01	-2.150602962e-01	-1.007589100e+00	1.349993916e+00	-4.127292514e-02	5.259471877e-01	3.513166485e-02	-2.421089229e-01	2.040473736e-01	-3.757920558e-01	-4.590833997e-01	-7.146986412e-01	-1.387629344e+00	-6.863850984e-01	-4.413044294e-01	6.964553494e-01	-9.877564865e-01	5.767319966e-01	-5.617768369e-01	3.167018784e-01	2.587596756e-01	3.738673864e-01	9.576088842e-01	-3.674831834e-01	5.494222547e-01	1.147016717e+00	1.696438972e+00
