q	p	scale
33	57	1.630326065e-01
33	58	1.684336867e-01
33	59	1.693338668e-01
33	60	1.604320864e-01
33	61	1.693338668e-01
33	62	1.662332466e-01
33	63	1.736347269e-01
33	64	1.685337067e-01
33	65	1.654330866e-01
33	66	1.679335867e-01
33	67	1.698339668e-01
33	68	1.697339468e-01
33	69	1.639327866e-01
33	70	1.638327666e-01
33	71	1.648329666e-01
33	72	1.657331466e-01
33	73	1.672334467e-01
33	74	1.682336467e-01
33	75	1.663332667e-01
33	76	1.676335267e-01
33	77	1.687337467e-01
33	78	1.621324265e-01
33	79	1.645329066e-01
33	80	1.670334067e-01
33	81	1.646329266e-01
33	82	1.635327065e-01
33	83	1.686337267e-01
33	84	1.680336067e-01
33	85	1.700340068e-01
33	86	1.679335867e-01
33	87	1.720344069e-01
33	88	1.610322064e-01
33	89	1.687337467e-01
33	90	1.624324865e-01
33	91	1.680336067e-01
33	92	1.665333067e-01
33	93	1.673334667e-01
33	94	1.679335867e-01
33	95	1.630326065e-01
33	96	1.724344869e-01
33	97	1.705341068e-01
33	98	1.679335867e-01
33	99	1.676335267e-01
33	100	1.679335867e-01
34	1	1.659331866e-01
34	2	1.627325465e-01
34	3	1.651330266e-01
34	4	1.679335867e-01
34	5	1.644328866e-01
34	6	1.686337267e-01
34	7	1.645329066e-01
34	8	1.648329666e-01
34	9	1.671334267e-01
34	10	1.642328466e-01
34	11	1.616323265e-01
34	12	1.648329666e-01
34	13	1.658331666e-01
34	14	1.686337267e-01
34	15	1.654330866e-01
34	16	1.654330866e-01
34	17	1.677335467e-01
34	18	1.605321064e-01
34	19	1.724344869e-01
34	20	1.643328666e-01
34	21	1.664332867e-01
34	22	1.633326665e-01
34	23	1.646329266e-01
34	24	1.683336667e-01
34	25	1.700340068e-01
34	26	1.640328066e-01
34	27	1.692338468e-01
34	28	1.656331266e-01
34	29	1.650330066e-01
34	30	1.675335067e-01
34	31	1.669333867e-01
34	32	1.645329066e-01
34	33	1.671334267e-01
34	34	1.950390078e-01
34	35	1.664332867e-01
34	36	1.661332266e-01
34	37	1.624324865e-01
34	38	1.684336867e-01
34	39	1.666333267e-01
34	40	1.663332667e-01
34	41	1.644328866e-01
34	42	1.655331066e-01
34	43	1.651330266e-01
34	44	1.703340668e-01
34	45	1.585317063e-01
34	46	1.643328666e-01
34	47	1.662332466e-01
34	48	1.693338668e-01
34	49	1.649329866e-01
34	50	1.661332266e-01
34	51	1.656331266e-01
34	52	1.655331066e-01
34	53	1.679335867e-01
34	54	1.646329266e-01
34	55	1.676335267e-01
34	56	1.668333667e-01
34	57	1.662332466e-01
34	58	1.635327065e-01
34	59	1.628325665e-01
34	60	1.647329466e-01
34	61	1.624324865e-01
34	62	1.672334467e-01
34	63	1.669333867e-01
34	64	1.668333667e-01
34	65	1.670334067e-01
34	66	1.709341868e-01
34	67	1.635327065e-01
34	68	1.631326265e-01
34	69	1.693338668e-01
34	70	1.632326465e-01
34	71	1.743348670e-01
34	72	1.666333267e-01
34	73	1.651330266e-01
34	74	1.651330266e-01
34	75	1.637327465e-01
34	76	1.710342068e-01
34	77	1.655331066e-01
34	78	1.669333867e-01
34	79	1.682336467e-01
34	80	1.644328866e-01
34	81	1.640328066e-01
34	82	1.663332667e-01
34	83	1.688337668e-01
34	84	1.646329266e-01
34	85	1.695339068e-01
34	86	1.652330466e-01
34	87	1.642328466e-01
34	88	1.652330466e-01
34	89	1.651330266e-01
34	90	1.658331666e-01
34	91	1.654330866e-01
34	92	1.700340068e-01
34	93	1.699339868e-01
34	94	1.687337467e-01
34	95	1.664332867e-01
34	96	1.692338468e-01
34	97	1.681336267e-01
34	98	1.663332667e-01
34	99	1.676335267e-01
34	100	1.708341668e-01
35	1	1.666333267e-01
35	2	1.709341868e-01
35	3	1.625325065e-01
35	4	1.637327465e-01
35	5	1.679335867e-01
35	6	1.704340868e-01
35	7	1.691338268e-01
35	8	1.656331266e-01
35	9	1.723344669e-01
35	10	1.672334467e-01
35	11	1.620324065e-01
35	12	1.645329066e-01
35	13	1.669333867e-01
35	14	1.684336867e-01
35	15	1.728345669e-01
35	16	1.646329266e-01
35	17	1.648329666e-01
35	18	1.655331066e-01
35	19	1.643328666e-01
35	20	1.673334667e-01
35	21	1.626325265e-01
35	22	1.660332066e-01
35	23	1.694338868e-01
35	24	1.664332867e-01
35	25	1.612322464e-01
35	26	1.680336067e-01
35	27	1.669333867e-01
35	28	1.675335067e-01
35	29	1.647329466e-01
35	30	1.669333867e-01
35	31	1.660332066e-01
35	32	1.621324265e-01
35	33	1.651330266e-01
35	34	1.664332867e-01
35	35	1.958391678e-01
35	36	1.656331266e-01
35	37	1.704340868e-01
35	38	1.684336867e-01
35	39	1.675335067e-01
35	40	1.630326065e-01
35	41	1.663332667e-01
35	42	1.661332266e-01
35	43	1.640328066e-01
35	44	1.671334267e-01
35	45	1.678335667e-01
35	46	1.686337267e-01
35	47	1.697339468e-01
35	48	1.629325865e-01
35	49	1.661332266e-01
35	50	1.695339068e-01
35	51	1.650330066e-01
35	52	1.649329866e-01
35	53	1.718343669e-01
35	54	1.658331666e-01
35	55	1.698339668e-01
35	56	1.676335267e-01
35	57	1.679335867e-01
35	58	1.696339268e-01
35	59	1.632326465e-01
35	60	1.607321464e-01
35	61	1.616323265e-01
35	62	1.660332066e-01
35	63	1.644328866e-01
35	64	1.663332667e-01
35	65	1.671334267e-01
35	66	1.613322665e-01
35	67	1.688337668e-01
35	68	1.667333467e-01
35	69	1.630326065e-01
35	70	1.660332066e-01
35	71	1.677335467e-01
35	72	1.623324665e-01
35	73	1.716343269e-01
35	74	1.675335067e-01
35	75	1.672334467e-01
35	76	1.665333067e-01
35	77	1.651330266e-01
35	78	1.712342468e-01
35	79	1.676335267e-01
35	80	1.702340468e-01
35	81	1.671334267e-01
35	82	1.643328666e-01
35	83	1.669333867e-01
35	84	1.637327465e-01
35	85	1.703340668e-01
35	86	1.692338468e-01
35	87	1.668333667e-01
35	88	1.708341668e-01
35	89	1.635327065e-01
35	90	1.648329666e-01
35	91	1.620324065e-01
35	92	1.618323665e-01
35	93	1.675335067e-01
35	94	1.665333067e-01
35	95	1.685337067e-01
35	96	1.650330066e-01
35	97	1.682336467e-01
35	98	1.707341468e-01
35	99	1.662332466e-01
35	100	1.669333867e-01
36	1	1.624324865e-01
36	2	1.660332066e-01
36	3	1.707341468e-01
36	4	1.657331466e-01
36	5	1.670334067e-01
36	6	1.719343869e-01
36	7	1.667333467e-01
36	8	1.646329266e-01
36	9	1.653330666e-01
36	10	1.617323465e-01
36	11	1.620324065e-01
36	12	1.670334067e-01
36	13	1.669333867e-01
36	14	1.679335867e-01
36	15	1.696339268e-01
36	16	1.702340468e-01
36	17	1.670334067e-01
36	18	1.666333267e-01
36	19	1.613322665e-01
36	20	1.661332266e-01
36	21	1.726345269e-01
36	22	1.689337868e-01
36	23	1.642328466e-01
36	24	1.716343269e-01
36	25	1.669333867e-01
36	26	1.619323865e-01
36	27	1.714342869e-01
36	28	1.685337067e-01
36	29	1.649329866e-01
36	30	1.636327265e-01
36	31	1.682336467e-01
36	32	1.692338468e-01
36	33	1.593318664e-01
36	34	1.661332266e-01
36	35	1.656331266e-01
36	36	1.953390678e-01
36	37	1.657331466e-01
36	38	1.691338268e-01
36	39	1.674334867e-01
36	40	1.663332667e-01
36	41	1.632326465e-01
36	42	1.713342669e-01
36	43	1.641328266e-01
36	44	1.712342468e-01
36	45	1.653330666e-01
36	46	1.707341468e-01
36	47	1.710342068e-01
36	48	1.712342468e-01
36	49	1.677335467e-01
36	50	1.635327065e-01
36	51	1.670334067e-01
36	52	1.688337668e-01
36	53	1.644328866e-01
36	54	1.684336867e-01
36	55	1.663332667e-01
36	56	1.681336267e-01
36	57	1.649329866e-01
36	58	1.659331866e-01
36	59	1.696339268e-01
36	60	1.673334667e-01
36	61	1.713342669e-01
36	62	1.658331666e-01
36	63	1.677335467e-01
36	64	1.677335467e-01
36	65	1.639327866e-01
36	66	1.661332266e-01
36	67	1.646329266e-01
36	68	1.637327465e-01
36	69	1.644328866e-01
36	70	1.735347069e-01
36	71	1.672334467e-01
36	72	1.652330466e-01
36	73	1.606321264e-01
36	74	1.689337868e-01
36	75	1.635327065e-01
36	76	1.667333467e-01
36	77	1.728345669e-01
36	78	1.639327866e-01
36	79	1.653330666e-01
36	80	1.664332867e-01
36	81	1.686337267e-01
36	82	1.666333267e-01
36	83	1.660332066e-01
36	84	1.696339268e-01
36	85	1.701340268e-01
36	86	1.645329066e-01
36	87	1.591318264e-01
36	88	1.664332867e-01
36	89	1.675335067e-01
36	90	1.686337267e-01
36	91	1.631326265e-01
36	92	1.682336467e-01
36	93	1.652330466e-01
36	94	1.687337467e-01
36	95	1.640328066e-01
36	96	1.657331466e-01
36	97	1.652330466e-01
36	98	1.671334267e-01
36	99	1.668333667e-01
36	100	1.663332667e-01
37	1	1.697339468e-01
37	2	1.636327265e-01
37	3	1.693338668e-01
37	4	1.694338868e-01
37	5	1.674334867e-01
37	6	1.659331866e-01
37	7	1.684336867e-01
37	8	1.682336467e-01
37	9	1.693338668e-01
37	10	1.610322064e-01
37	11	1.656331266e-01
37	12	1.690338068e-01
37	13	1.693338668e-01
37	14	1.655331066e-01
37	15	1.658331666e-01
37	16	1.675335067e-01
37	17	1.661332266e-01
37	18	1.641328266e-01
37	19	1.703340668e-01
37	20	1.697339468e-01
37	21	1.642328466e-01
37	22	1.626325265e-01
37	23	1.694338868e-01
37	24	1.676335267e-01
37	25	1.667333467e-01
37	26	1.710342068e-01
37	27	1.644328866e-01
37	28	1.736347269e-01
37	29	1.672334467e-01
37	30	1.632326465e-01
37	31	1.677335467e-01
37	32	1.667333467e-01
37	33	1.690338068e-01
37	34	1.624324865e-01
37	35	1.704340868e-01
37	36	1.657331466e-01
37	37	1.915383077e-01
37	38	1.692338468e-01
37	39	1.681336267e-01
37	40	1.669333867e-01
37	41	1.704340868e-01
37	42	1.702340468e-01
37	43	1.631326265e-01
37	44	1.715343069e-01
37	45	1.700340068e-01
37	46	1.701340268e-01
37	47	1.668333667e-01
37	48	1.629325865e-01
37	49	1.697339468e-01
37	50	1.686337267e-01
37	51	1.719343869e-01
37	52	1.674334867e-01
37	53	1.644328866e-01
37	54	1.674334867e-01
37	55	1.649329866e-01
37	56	1.671334267e-01
37	57	1.653330666e-01
37	58	1.690338068e-01
37	59	1.701340268e-01
37	60	1.629325865e-01
37	61	1.662332466e-01
37	62	1.611322264e-01
37	63	1.638327666e-01
37	64	1.697339468e-01
37	65	1.669333867e-01
37	66	1.574314863e-01
37	67	1.643328666e-01
37	68	1.640328066e-01
37	69	1.647329466e-01
37	70	1.678335667e-01
37	71	1.671334267e-01
37	72	1.653330666e-01
37	73	1.644328866e-01
37	74	1.667333467e-01
37	75	1.619323865e-01
37	76	1.677335467e-01
37	77	1.681336267e-01
37	78	1.647329466e-01
37	79	1.707341468e-01
37	80	1.664332867e-01
37	81	1.655331066e-01
37	82	1.669333867e-01
37	83	1.659331866e-01
37	84	1.671334267e-01
37	85	1.712342468e-01
37	86	1.689337868e-01
37	87	1.692338468e-01
37	88	1.635327065e-01
37	89	1.721344269e-01
37	90	1.646329266e-01
37	91	1.663332667e-01
37	92	1.716343269e-01
37	93	1.669333867e-01
37	94	1.669333867e-01
37	95	1.686337267e-01
37	96	1.659331866e-01
37	97	1.702340468e-01
37	98	1.657331466e-01
37	99	1.670334067e-01
37	100	1.599319864e-01
38	1	1.703340668e-01
38	2	1.696339268e-01
38	3	1.702340468e-01
38	4	1.651330266e-01
38	5	1.699339868e-01
38	6	1.689337868e-01
38	7	1.637327465e-01
38	8	1.667333467e-01
38	9	1.694338868e-01
38	10	1.687337467e-01
38	11	1.709341868e-01
38	12	1.654330866e-01
38	13	1.636327265e-01
38	14	1.734346869e-01
38	15	1.691338268e-01
38	16	1.669333867e-01
38	17	1.678335667e-01
38	18	1.653330666e-01
38	19	1.673334667e-01
38	20	1.646329266e-01
38	21	1.657331466e-01
38	22	1.691338268e-01
38	23	1.692338468e-01
38	24	1.649329866e-01
38	25	1.677335467e-01
38	26	1.726345269e-01
38	27	1.684336867e-01
38	28	1.656331266e-01
38	29	1.667333467e-01
38	30	1.672334467e-01
38	31	1.680336067e-01
38	32	1.653330666e-01
38	33	1.636327265e-01
38	34	1.684336867e-01
38	35	1.684336867e-01
38	36	1.691338268e-01
38	37	1.692338468e-01
38	38	1.896379276e-01
38	39	1.654330866e-01
38	40	1.679335867e-01
38	41	1.681336267e-01
38	42	1.667333467e-01
38	43	1.702340468e-01
38	44	1.695339068e-01
38	45	1.694338868e-01
38	46	1.730346069e-01
38	47	1.637327465e-01
38	48	1.714342869e-01
38	49	1.663332667e-01
38	50	1.702340468e-01
38	51	1.689337868e-01
38	52	1.655331066e-01
38	53	1.666333267e-01
38	54	1.696339268e-01
38	55	1.654330866e-01
38	56	1.647329466e-01
38	57	1.667333467e-01
38	58	1.653330666e-01
38	59	1.662332466e-01
38	60	1.634326865e-01
38	61	1.712342468e-01
38	62	1.655331066e-01
38	63	1.673334667e-01
38	64	1.668333667e-01
38	65	1.654330866e-01
38	66	1.640328066e-01
38	67	1.704340868e-01
38	68	1.613322665e-01
38	69	1.659331866e-01
38	70	1.724344869e-01
38	71	1.666333267e-01
38	72	1.644328866e-01
38	73	1.684336867e-01
38	74	1.692338468e-01
38	75	1.659331866e-01
38	76	1.667333467e-01
38	77	1.665333067e-01
38	78	1.620324065e-01
38	79	1.659331866e-01
38	80	1.709341868e-01
38	81	1.676335267e-01
38	82	1.656331266e-01
38	83	1.649329866e-01
38	84	1.631326265e-01
38	85	1.699339868e-01
38	86	1.727345469e-01
38	87	1.674334867e-01
38	88	1.575315063e-01
38	89	1.616323265e-01
38	90	1.657331466e-01
38	91	1.688337668e-01
38	92	1.647329466e-01
38	93	1.650330066e-01
38	94	1.675335067e-01
38	95	1.679335867e-01
38	96	1.709341868e-01
38	97	1.632326465e-01
38	98	1.718343669e-01
38	99	1.673334667e-01
38	100	1.627325465e-01
39	1	1.674334867e-01
39	2	1.695339068e-01
39	3	1.667333467e-01
39	4	1.675335067e-01
39	5	1.677335467e-01
39	6	1.638327666e-01
39	7	1.643328666e-01
39	8	1.674334867e-01
39	9	1.625325065e-01
39	10	1.627325465e-01
39	11	1.687337467e-01
39	12	1.649329866e-01
39	13	1.697339468e-01
39	14	1.635327065e-01
39	15	1.689337868e-01
39	16	1.651330266e-01
39	17	1.680336067e-01
39	18	1.672334467e-01
39	19	1.713342669e-01
39	20	1.687337467e-01
39	21	1.643328666e-01
39	22	1.678335667e-01
39	23	1.647329466e-01
39	24	1.633326665e-01
39	25	1.684336867e-01
39	26	1.609321864e-01
39	27	1.641328266e-01
39	28	1.698339668e-01
39	29	1.664332867e-01
39	30	1.700340068e-01
39	31	1.679335867e-01
39	32	1.683336667e-01
39	33	1.660332066e-01
39	34	1.666333267e-01
39	35	1.675335067e-01
39	36	1.674334867e-01
39	37	1.681336267e-01
39	38	1.654330866e-01
39	39	1.867373475e-01
39	40	1.677335467e-01
39	41	1.690338068e-01
39	42	1.629325865e-01
39	43	1.634326865e-01
39	44	1.683336667e-01
39	45	1.656331266e-01
39	46	1.686337267e-01
39	47	1.639327866e-01
39	48	1.675335067e-01
39	49	1.692338468e-01
39	50	1.605321064e-01
39	51	1.674334867e-01
39	52	1.623324665e-01
39	53	1.722344469e-01
39	54	1.693338668e-01
39	55	1.651330266e-01
39	56	1.636327265e-01
39	57	1.650330066e-01
39	58	1.676335267e-01
39	59	1.668333667e-01
39	60	1.662332466e-01
39	61	1.675335067e-01
39	62	1.659331866e-01
39	63	1.712342468e-01
39	64	1.693338668e-01
39	65	1.676335267e-01
39	66	1.657331466e-01
39	67	1.688337668e-01
39	68	1.664332867e-01
39	69	1.649329866e-01
39	70	1.670334067e-01
39	71	1.629325865e-01
39	72	1.661332266e-01
39	73	1.670334067e-01
39	74	1.643328666e-01
39	75	1.702340468e-01
39	76	1.642328466e-01
39	77	1.618323665e-01
39	78	1.610322064e-01
39	79	1.703340668e-01
39	80	1.685337067e-01
39	81	1.666333267e-01
39	82	1.672334467e-01
39	83	1.663332667e-01
39	84	1.672334467e-01
39	85	1.680336067e-01
39	86	1.685337067e-01
39	87	1.637327465e-01
39	88	1.731346269e-01
39	89	1.670334067e-01
39	90	1.629325865e-01
39	91	1.700340068e-01
39	92	1.707341468e-01
39	93	1.632326465e-01
39	94	1.652330466e-01
39	95	1.711342268e-01
39	96	1.693338668e-01
39	97	1.688337668e-01
39	98	1.715343069e-01
39	99	1.691338268e-01
39	100	1.666333267e-01
40	1	1.667333467e-01
40	2	1.641328266e-01
40	3	1.666333267e-01
40	4	1.647329466e-01
40	5	1.677335467e-01
40	6	1.649329866e-01
40	7	1.670334067e-01
40	8	1.725345069e-01
40	9	1.643328666e-01
40	10	1.674334867e-01
40	11	1.687337467e-01
40	12	1.722344469e-01
40	13	1.676335267e-01
40	14	1.632326465e-01
40	15	1.656331266e-01
40	16	1.671334267e-01
40	17	1.676335267e-01
40	18	1.688337668e-01
40	19	1.675335067e-01
40	20	1.727345469e-01
40	21	1.661332266e-01
40	22	1.659331866e-01
40	23	1.678335667e-01
40	24	1.653330666e-01
40	25	1.651330266e-01
40	26	1.656331266e-01
40	27	1.655331066e-01
40	28	1.673334667e-01
40	29	1.649329866e-01
40	30	1.698339668e-01
40	31	1.681336267e-01
40	32	1.710342068e-01
40	33	1.698339668e-01
40	34	1.663332667e-01
40	35	1.630326065e-01
40	36	1.663332667e-01
40	37	1.669333867e-01
40	38	1.679335867e-01
40	39	1.677335467e-01
40	40	1.890378076e-01
40	41	1.645329066e-01
40	42	1.643328666e-01
40	43	1.698339668e-01
40	44	1.632326465e-01
40	45	1.664332867e-01
40	46	1.719343869e-01
40	47	1.661332266e-01
40	48	1.619323865e-01
40	49	1.724344869e-01
40	50	1.646329266e-01
40	51	1.713342669e-01
40	52	1.694338868e-01
40	53	1.655331066e-01
40	54	1.627325465e-01
40	55	1.693338668e-01
40	56	1.726345269e-01
40	57	1.647329466e-01
40	58	1.658331666e-01
40	59	1.608321664e-01
40	60	1.682336467e-01
40	61	1.622324465e-01
40	62	1.649329866e-01
40	63	1.690338068e-01
40	64	1.691338268e-01
40	65	1.694338868e-01
40	66	1.650330066e-01
40	67	1.643328666e-01
40	68	1.643328666e-01
40	69	1.662332466e-01
40	70	1.596319264e-01
40	71	1.634326865e-01
40	72	1.681336267e-01
40	73	1.715343069e-01
40	74	1.668333667e-01
40	75	1.669333867e-01
40	76	1.634326865e-01
40	77	1.691338268e-01
40	78	1.642328466e-01
40	79	1.653330666e-01
40	80	1.675335067e-01
40	81	1.704340868e-01
40	82	1.647329466e-01
40	83	1.686337267e-01
40	84	1.658331666e-01
40	85	1.640328066e-01
40	86	1.675335067e-01
40	87	1.670334067e-01
40	88	1.659331866e-01
40	89	1.706341268e-01
40	90	1.589317864e-01
40	91	1.705341068e-01
40	92	1.671334267e-01
40	93	1.717343469e-01
40	94	1.655331066e-01
40	95	1.639327866e-01
40	96	1.650330066e-01
40	97	1.653330666e-01
40	98	1.675335067e-01
40	99	1.675335067e-01
40	100	1.698339668e-01
41	1	1.634326865e-01
41	2	1.722344469e-01
41	3	1.695339068e-01
41	4	1.669333867e-01
41	5	1.666333267e-01
41	6	1.678335667e-01
41	7	1.685337067e-01
41	8	1.660332066e-01
41	9	1.642328466e-01
41	10	1.683336667e-01
41	11	1.682336467e-01
41	12	1.635327065e-01
41	13	1.633326665e-01
41	14	1.681336267e-01
41	15	1.643328666e-01
41	16	1.658331666e-01
41	17	1.682336467e-01
41	18	1.651330266e-01
41	19	1.649329866e-01
41	20	1.655331066e-01
41	21	1.689337868e-01
41	22	1.679335867e-01
41	23	1.703340668e-01
41	24	1.603320664e-01
41	25	1.635327065e-01
41	26	1.691338268e-01
41	27	1.695339068e-01
41	28	1.614322865e-01
41	29	1.686337267e-01
41	30	1.611322264e-01
41	31	1.686337267e-01
41	32	1.653330666e-01
41	33	1.648329666e-01
41	34	1.644328866e-01
41	35	1.663332667e-01
41	36	1.632326465e-01
41	37	1.704340868e-01
41	38	1.681336267e-01
41	39	1.690338068e-01
41	40	1.645329066e-01
41	41	1.897379476e-01
41	42	1.694338868e-01
41	43	1.620324065e-01
41	44	1.716343269e-01
41	45	1.625325065e-01
41	46	1.677335467e-01
41	47	1.631326265e-01
41	48	1.720344069e-01
41	49	1.653330666e-01
41	50	1.675335067e-01
41	51	1.676335267e-01
41	52	1.668333667e-01
41	53	1.693338668e-01
41	54	1.679335867e-01
41	55	1.684336867e-01
41	56	1.678335667e-01
41	57	1.653330666e-01
41	58	1.664332867e-01
41	59	1.663332667e-01
41	60	1.743348670e-01
41	61	1.643328666e-01
41	62	1.683336667e-01
41	63	1.652330466e-01
41	64	1.632326465e-01
41	65	1.698339668e-01
41	66	1.666333267e-01
41	67	1.695339068e-01
41	68	1.683336667e-01
41	69	1.658331666e-01
41	70	1.733346669e-01
41	71	1.713342669e-01
41	72	1.666333267e-01
41	73	1.689337868e-01
41	74	1.702340468e-01
41	75	1.677335467e-01
41	76	1.594318864e-01
41	77	1.685337067e-01
41	78	1.678335667e-01
41	79	1.636327265e-01
41	80	1.667333467e-01
41	81	1.650330066e-01
41	82	1.682336467e-01
41	83	1.694338868e-01
41	84	1.625325065e-01
41	85	1.651330266e-01
41	86	1.689337868e-01
41	87	1.708341668e-01
41	88	1.683336667e-01
41	89	1.669333867e-01
41	90	1.644328866e-01
41	91	1.674334867e-01
41	92	1.662332466e-01
41	93	1.634326865e-01
41	94	1.662332466e-01
41	95	1.709341868e-01
41	96	1.683336667e-01
41	97	1.698339668e-01
41	98	1.624324865e-01
41	99	1.644328866e-01
41	100	1.682336467e-01
42	1	1.630326065e-01
42	2	1.640328066e-01
42	3	1.702340468e-01
42	4	1.672334467e-01
42	5	1.680336067e-01
42	6	1.651330266e-01
42	7	1.686337267e-01
42	8	1.727345469e-01
42	9	1.685337067e-01
42	10	1.669333867e-01
42	11	1.611322264e-01
42	12	1.682336467e-01
42	13	1.641328266e-01
42	14	1.633326665e-01
42	15	1.623324665e-01
42	16	1.689337868e-01
42	17	1.671334267e-01
42	18	1.698339668e-01
42	19	1.596319264e-01
42	20	1.638327666e-01
42	21	1.659331866e-01
42	22	1.725345069e-01
42	23	1.657331466e-01
42	24	1.666333267e-01
42	25	1.696339268e-01
42	26	1.677335467e-01
42	27	1.671334267e-01
42	28	1.648329666e-01
42	29	1.642328466e-01
42	30	1.729345869e-01
42	31	1.664332867e-01
42	32	1.694338868e-01
42	33	1.650330066e-01
42	34	1.655331066e-01
42	35	1.661332266e-01
42	36	1.713342669e-01
42	37	1.702340468e-01
42	38	1.667333467e-01
42	39	1.629325865e-01
42	40	1.643328666e-01
42	41	1.694338868e-01
42	42	1.880376075e-01
42	43	1.648329666e-01
42	44	1.634326865e-01
42	45	1.722344469e-01
42	46	1.702340468e-01
42	47	1.645329066e-01
42	48	1.678335667e-01
42	49	1.677335467e-01
42	50	1.639327866e-01
42	51	1.660332066e-01
42	52	1.598319664e-01
42	53	1.688337668e-01
42	54	1.709341868e-01
42	55	1.692338468e-01
42	56	1.607321464e-01
42	57	1.665333067e-01
42	58	1.691338268e-01
42	59	1.650330066e-01
42	60	1.643328666e-01
42	61	1.660332066e-01
42	62	1.624324865e-01
42	63	1.624324865e-01
42	64	1.722344469e-01
42	65	1.661332266e-01
42	66	1.673334667e-01
42	67	1.696339268e-01
42	68	1.706341268e-01
42	69	1.684336867e-01
42	70	1.650330066e-01
42	71	1.681336267e-01
42	72	1.661332266e-01
42	73	1.622324465e-01
42	74	1.686337267e-01
42	75	1.618323665e-01
42	76	1.664332867e-01
42	77	1.636327265e-01
42	78	1.638327666e-01
42	79	1.608321664e-01
42	80	1.687337467e-01
42	81	1.678335667e-01
42	82	1.726345269e-01
42	83	1.663332667e-01
42	84	1.720344069e-01
42	85	1.631326265e-01
42	86	1.693338668e-01
42	87	1.696339268e-01
42	88	1.705341068e-01
42	89	1.644328866e-01
42	90	1.625325065e-01
42	91	1.704340868e-01
42	92	1.631326265e-01
42	93	1.679335867e-01
42	94	1.650330066e-01
42	95	1.654330866e-01
42	96	1.660332066e-01
42	97	1.711342268e-01
42	98	1.693338668e-01
42	99	1.676335267e-01
42	100	1.649329866e-01
43	1	1.607321464e-01
43	2	1.623324665e-01
43	3	1.581316263e-01
43	4	1.623324665e-01
43	5	1.679335867e-01
43	6	1.687337467e-01
43	7	1.701340268e-01
43	8	1.610322064e-01
43	9	1.703340668e-01
43	10	1.643328666e-01
43	11	1.657331466e-01
43	12	1.616323265e-01
43	13	1.639327866e-01
43	14	1.633326665e-01
43	15	1.680336067e-01
43	16	1.661332266e-01
43	17	1.688337668e-01
43	18	1.726345269e-01
43	19	1.652330466e-01
43	20	1.697339468e-01
43	21	1.707341468e-01
43	22	1.678335667e-01
43	23	1.659331866e-01
43	24	1.669333867e-01
43	25	1.650330066e-01
43	26	1.711342268e-01
43	27	1.694338868e-01
43	28	1.702340468e-01
43	29	1.644328866e-01
43	30	1.650330066e-01
43	31	1.687337467e-01
43	32	1.698339668e-01
43	33	1.712342468e-01
43	34	1.651330266e-01
